"Time"	"BTC / USD Denominated Closing Price"	"BTC / MVRV (Market Cap / Realized Market Cap)"	"BTC / 30 Day Volatility"	"BTC / 180 Day Volatility"
"2012-09-10"	11.1252888047925	1.78632149	0.09228682285515324	0.043329612960148575
"2012-09-11"	11.2680929552893	1.80560418	0.09231713940138363	0.04332296059330314
"2012-09-12"	11.3152859082408	1.80894872	0.09209760227025968	0.04332171610876573
"2012-09-13"	11.38029928872	1.81613397	0.09204271856079568	0.043285227928802524
"2012-09-14"	11.730107622443	1.86613678	0.0910272833801165	0.04332819231432746
"2012-09-15"	11.7183934155465	1.85833105	0.0909077652042163	0.04233051071039875
"2012-09-16"	11.8869112238457	1.87885659	0.08884019723303041	0.04228817170555919
"2012-09-17"	11.908317157218	1.87699904	0.08849037890472175	0.04228480036495845
"2012-09-18"	12.2596508386908	1.92401948	0.048551825165413315	0.04228605474227237
"2012-09-19"	12.5048540981882	1.9513395	0.02269407480081166	0.042287906458287686
"2012-09-20"	12.3671766493279	1.91810213	0.02277940867723907	0.04229309814256822
"2012-09-21"	12.3336578357686	1.90624657	0.02252954200074296	0.04224882016756561
"2012-09-22"	12.2137276250731	1.88391087	0.022275546628235117	0.04225454963814534
"2012-09-23"	12.1654630263004	1.87373566	0.02084135256330129	0.042190041440785836
"2012-09-24"	12.11358871654	1.86187643	0.020880457944875266	0.04218997992500091
"2012-09-25"	12.1824053945061	1.86751446	0.020824809445526952	0.04218868998218705
"2012-09-26"	12.3198168597312	1.88332202	0.020172966552170893	0.042186008468958806
"2012-09-27"	12.3187514018118	1.87790927	0.020186506121523225	0.04218779418346118
"2012-09-28"	12.3814573892461	1.87920326	0.020099188959976297	0.04214597826970452
"2012-09-29"	12.4047515055523	1.87778161	0.019839223954908055	0.04207159543010128
"2012-09-30"	12.3916224728229	1.87229802	0.015669929048626602	0.04206681251199164
"2012-10-01"	12.3893951601403	1.8688831	0.015424610881683443	0.04205764127012682
"2012-10-02"	12.8072380958504	1.9232089	0.015932041803887596	0.04210806753859194
"2012-10-03"	12.9554304944477	1.93693159	0.015560684819532265	0.042110586058738055
"2012-10-04"	12.8623857779077	1.91743612	0.015348798651309673	0.04191982577668083
"2012-10-05"	12.7522194190532	1.8990167	0.011636272530674467	0.041927651629404844
"2012-10-06"	12.5051297136178	1.86118784	0.012366949114096871	0.041962416018217354
"2012-10-07"	11.8739970853302	1.76871725	0.01589756071936395	0.04217381064392856
"2012-10-08"	11.7333297481005	1.74493179	0.016083041827069555	0.042185635004270215
"2012-10-09"	11.8286634354179	1.7595105	0.016120952575974748	0.042182362637163066
"2012-10-10"	12.109188478083	1.79846745	0.016571532651848787	0.04220479555657686
"2012-10-11"	12.0675518082992	1.79078273	0.016500590880889895	0.042209457964954795
"2012-10-12"	12.0280681648159	1.7833828	0.01652720778285602	0.04221292305179336
"2012-10-13"	11.9268038293396	1.76778643	0.016620536952637387	0.04222140255995657
"2012-10-14"	11.6505779608416	1.72624831	0.016310898527416583	0.042274045652354014
"2012-10-15"	11.9083095268849	1.76179327	0.016801076175881616	0.04224839700950294
"2012-10-16"	11.8480180689655	1.7507955	0.016625865827760034	0.042253911067632016
"2012-10-17"	11.9193881607247	1.7561613	0.01666021898348934	0.04214625670831636
"2012-10-18"	11.9259328445354	1.75473806	0.01573359017318024	0.042120098675927836
"2012-10-19"	11.7574857971946	1.72901826	0.015411372005238054	0.042113829915587035
"2012-10-20"	11.6943775517241	1.71932352	0.01533139029796522	0.04209111616309241
"2012-10-21"	11.657411405903	1.70878321	0.015332475986617758	0.042089605149738696
"2012-10-22"	11.7410779129164	1.71974123	0.015343419887376641	0.042086488069481606
"2012-10-23"	11.7077817299825	1.71372613	0.015338127967550784	0.042075950442728244
"2012-10-24"	11.6343523869082	1.70097555	0.015356134486412957	0.04208223323496919
"2012-10-25"	10.7536298202805	1.57445232	0.020793431237850935	0.04248232404920786
"2012-10-26"	10.130619493571	1.4868804	0.02290720767778302	0.0427283801646794
"2012-10-27"	10.4581862957335	1.53614064	0.023934095970798756	0.042777591181706424
"2012-10-28"	10.7099620838691	1.57242952	0.02445624059422904	0.0428010845067663
"2012-10-29"	10.6307389760374	1.56040388	0.02442714234680819	0.04280457938724537
"2012-10-30"	10.8593230584454	1.59285398	0.02489183467088873	0.042818750585876766
"2012-10-31"	11.1460718381064	1.63149593	0.02549897277408291	0.042842109625019116
"2012-11-01"	10.6135357510228	1.5558671	0.025829985030646863	0.04301981444868976
"2012-11-02"	10.5305036388077	1.5453108	0.02561170365506635	0.04302687225609147
"2012-11-03"	10.650747019287	1.56238365	0.025827506011388744	0.04303028004864551
"2012-11-04"	10.7968828924605	1.58109304	0.026076542651961743	0.04302521527909499
"2012-11-05"	10.7408207352425	1.57225848	0.02594179916759056	0.043030960921265224
"2012-11-06"	10.8681974991233	1.58971981	0.024553392900561313	0.042986787717357575
"2012-11-07"	10.9540989444769	1.60010198	0.024570013939632023	0.042987016153801516
"2012-11-08"	10.892699371128	1.5902082	0.024497642790921304	0.04298951770676351
"2012-11-09"	10.8158672180012	1.57844306	0.024001345966592404	0.042996582454112
"2012-11-10"	10.8632604430158	1.5845781	0.02404733062908845	0.042991245209498666
"2012-11-11"	10.8418406388077	1.58025646	0.024048932957416596	0.04299378519812377
"2012-11-12"	11.0313424552893	1.60489338	0.02432344011571977	0.043002167209573464
"2012-11-13"	10.9980027790766	1.59806012	0.024004049094189097	0.043004645973521376
"2012-11-14"	10.9589524184687	1.59128731	0.02357980233416072	0.043008490367425316
"2012-11-15"	11.1751098585622	1.62005507	0.023922332225140543	0.04302168090281425
"2012-11-16"	11.705044829924	1.68971657	0.025467720223075096	0.0431310096785191
"2012-11-17"	11.7500423991818	1.69344447	0.0254799287893408	0.04312966327070996
"2012-11-18"	11.6656310321449	1.67867627	0.025381579303069446	0.04313668673649657
"2012-11-19"	11.7505293506721	1.6880353	0.02539848890902912	0.04313648983793705
"2012-11-20"	11.6991703167738	1.67898029	0.025404938726134293	0.04313898140540783
"2012-11-21"	11.7291351759205	1.68083489	0.0253749183200175	0.04313917633574877
"2012-11-22"	12.2919979465225	1.75627213	0.02677020575468653	0.04324583933367546
"2012-11-23"	12.2802876195207	1.74998238	0.026733498042399984	0.04324794355667493
"2012-11-24"	12.4132043997662	1.76602085	0.02201544171411087	0.04324885423626104
"2012-11-25"	12.5296894897721	1.77806828	0.018347190960725228	0.04324969189324572
"2012-11-26"	12.1846262399182	1.72578205	0.018806401647413838	0.0433160699011664
"2012-11-27"	12.1592753845704	1.72025602	0.018510359691420283	0.04331824260791094
"2012-11-28"	12.3316598270018	1.74127299	0.018459720569212874	0.04331520273391069
"2012-11-29"	12.4976616534191	1.76192076	0.01827415317710472	0.043314497389808124
"2012-11-30"	12.5861389275278	1.77041545	0.017831490517023367	0.043307315700778205
"2012-12-01"	12.5923868702513	1.76938314	0.014788435448832175	0.04330755907280534
"2012-12-02"	12.4979447565751	1.75501044	0.014778256235785893	0.04327173917124556
"2012-12-03"	12.6569578369375	1.77399667	0.014797094260005094	0.04327579395354374
"2012-12-04"	13.3695895815313	1.85774266	0.01725515538622677	0.043409105900115
"2012-12-05"	13.3127502220923	1.84294645	0.01723270630186642	0.04341426595314747
"2012-12-06"	13.4779245403273	1.8612199	0.01723801016635353	0.04340017621778474
"2012-12-07"	13.4772824494448	1.8543992	0.017287517240867585	0.04336783357119473
"2012-12-08"	13.4999844091175	1.85513901	0.017155889457800336	0.04334667311566518
"2012-12-09"	13.3465108907072	1.83087828	0.01729829953194032	0.04333778865655648
"2012-12-10"	13.4922565809468	1.84712224	0.01730477116897287	0.043294630688441305
"2012-12-11"	13.615415666277	1.85959868	0.017219661115624056	0.04329474669260354
"2012-12-12"	13.6682136426067	1.86112478	0.01713238642529882	0.042819020881823516
"2012-12-13"	13.7552515207481	1.86515926	0.017025631878423198	0.04280182734696627
"2012-12-14"	13.6009222527762	1.84173767	0.01725486753914897	0.0426973124108068
"2012-12-15"	13.5309482887201	1.83124675	0.01723515680561146	0.04269137478580659
"2012-12-16"	13.3328610765634	1.80326306	0.015909195846819865	0.04267499573752194
"2012-12-17"	13.3200719514904	1.80108367	0.015938506000003443	0.04263149394178185
"2012-12-18"	13.2720338690824	1.79259699	0.015863219148802503	0.04263189840834848
"2012-12-19"	13.5385431800117	1.82412757	0.016109921201290674	0.042621542854738695
"2012-12-20"	13.5700270263004	1.82505515	0.0160255943288379	0.04259017708303326
"2012-12-21"	13.4289680023378	1.80384887	0.01626654462802698	0.042579685043867777
"2012-12-22"	13.4272139129164	1.80284753	0.014174820446387994	0.04257511919056289
"2012-12-23"	13.3181057568673	1.78784107	0.01430361406522076	0.04257217412416516
"2012-12-24"	13.4266626715371	1.80152292	0.01426026667850812	0.04253535591318179
"2012-12-25"	13.3655670046756	1.79274659	0.014260085965525646	0.04253608001261871
"2012-12-26"	13.4546990175336	1.80324201	0.013094851124031111	0.04253383300987309
"2012-12-27"	13.3993031811806	1.79484765	0.01312910406023974	0.04253802248343187
"2012-12-28"	13.4555072215079	1.80018039	0.012970719235896128	0.04252864690960489
"2012-12-29"	13.3740038603156	1.78895887	0.01291554990070848	0.04252303851451458
"2012-12-30"	13.445013798948	1.79682629	0.012897007633010864	0.04236874858613181
"2012-12-31"	13.5455524436002	1.80428719	0.012927774478213357	0.0423671822521149
"2013-01-01"	13.3313714219755	1.77533304	0.013238657200676532	0.04237762515952148
"2013-01-02"	13.2806068129749	1.7682754	0.013129480367952561	0.04238146911943056
"2013-01-03"	13.3840811484512	1.78037669	0.008582375186101858	0.042364774143227674
"2013-01-04"	13.4517211496201	1.78670376	0.008589814820320561	0.042362862382613914
"2013-01-05"	13.459406766803	1.78641402	0.008287027446316115	0.042302339849397144
"2013-01-06"	13.5044965078901	1.79112313	0.008310110946824132	0.042283220333365595
"2013-01-07"	13.5560616578025	1.79609055	0.008333428867559821	0.042282777948718424
"2013-01-08"	13.7803506312098	1.82064961	0.008547953786394396	0.0421484734278698
"2013-01-09"	13.8209552565751	1.82378518	0.008355158805610054	0.042145634255898394
"2013-01-10"	14.12317285564	1.85730887	0.009067577087706804	0.04216100858278938
"2013-01-11"	14.2276211227352	1.86676138	0.009125134056330409	0.04216152488864671
"2013-01-12"	14.2142856560491	1.86299654	0.009084038792050027	0.0414342249467137
"2013-01-13"	14.1607882670953	1.85333941	0.008831101189656479	0.041387117542472866
"2013-01-14"	14.3179703202805	1.87068729	0.008914549067216069	0.04130501455835793
"2013-01-15"	14.3136377516072	1.86625363	0.008357942532168055	0.04125776107279882
"2013-01-16"	14.7078140479252	1.91141576	0.00947486233640074	0.04117423699129003
"2013-01-17"	15.598599739626	2.0121271	0.013778826941668706	0.04129504476354034
"2013-01-18"	15.7157911239042	2.01889919	0.013512369108438253	0.0411544602470985
"2013-01-19"	15.5881263997662	1.99859889	0.013717085154376845	0.04116347574254355
"2013-01-20"	15.7195921373466	2.01174993	0.013431675680708226	0.041165000479942426
"2013-01-21"	16.7810195207481	2.13015937	0.01729157979445633	0.04139951886128301
"2013-01-22"	17.3001788386908	2.1703499	0.017527128946831266	0.04144323215569533
"2013-01-23"	17.5363954228521	2.18559134	0.017548849223914677	0.04144947018796755
"2013-01-24"	16.90108607218	2.09953529	0.019309296064490576	0.04155464245049368
"2013-01-25"	17.4072020292227	2.15223509	0.01970818632155571	0.04158522863324609
"2013-01-26"	17.5536291760608	2.16087068	0.01956177823301545	0.04150682874216641
"2013-01-27"	17.8646280148217	2.18079976	0.01960062129962794	0.04148834913831795
"2013-01-28"	18.7942648743425	2.27526587	0.02075883973437495	0.04160320516479977
"2013-01-29"	19.5147141861484	2.32416991	0.021266771208896217	0.04108173357834419
"2013-01-30"	19.7374466864407	2.32557517	0.02124726389903023	0.041022206750182165
"2013-01-31"	20.5116430306838	2.38254625	0.0210532326437698	0.041105279640265106
"2013-02-01"	20.443091956166	2.33077644	0.021039481788592374	0.04109502846161824
"2013-02-02"	19.6359017054354	2.2350697	0.023270887548613606	0.041224194230126666
"2013-02-03"	20.5789396832262	2.32891208	0.02403390484643024	0.041351589401365754
"2013-02-04"	20.4404879614261	2.30317042	0.02421328664213825	0.04135400594307336
"2013-02-05"	20.6593447276446	2.31494333	0.024139800170471484	0.04135751676761638
"2013-02-06"	21.2085655318527	2.36137756	0.02415513913883287	0.04134317087172578
"2013-02-07"	22.1177651789246	2.44320117	0.024655362851118686	0.04144145544668654
"2013-02-08"	22.7873650499299	2.48951622	0.024661541602309645	0.04148746336091278
"2013-02-09"	23.7338601537113	2.57029343	0.02503666558845615	0.04152058011503669
"2013-02-10"	23.9002893571011	2.57573299	0.02504196730636436	0.04150998282339396
"2013-02-11"	24.4972726949153	2.61956557	0.024834810217084894	0.04117024404112602
"2013-02-12"	24.9797364073641	2.64695645	0.024487724486349834	0.04116661373429602
"2013-02-13"	24.6416509347867	2.58643345	0.025166131791679307	0.04033601766884337
"2013-02-14"	27.2823898203039	2.81731895	0.02917679813310026	0.040840002110362185
"2013-02-15"	27.1712692291058	2.76388477	0.029523276223133246	0.028081713516292475
"2013-02-16"	27.3461635619521	2.75541364	0.028715400861310855	0.021833733169742305
"2013-02-17"	26.9272513763881	2.69341809	0.029323008532123673	0.021867536376255936
"2013-02-18"	26.9288676370544	2.67527962	0.029108353924700733	0.02182601048330697
"2013-02-19"	29.4136243807715	2.87905367	0.031713990438504126	0.022596061932835244
"2013-02-20"	29.8198072276447	2.88625353	0.03059964357714305	0.022373697804196447
"2013-02-21"	29.8180689158387	2.8644687	0.030718107293213323	0.02237225628176085
"2013-02-22"	30.4726565324372	2.89510636	0.030712211724300602	0.022392657850684356
"2013-02-23"	29.8064545458796	2.81513609	0.029901333999310723	0.022396051818735923
"2013-02-24"	29.8828484924021	2.78872419	0.029976736785286732	0.022396349974187796
"2013-02-25"	30.3520330949737	2.77552491	0.029925695520063373	0.022391799264116916
"2013-02-26"	31.1555373506721	2.82058485	0.0299597215942381	0.022399262317731535
"2013-02-27"	31.2402610829924	2.81550442	0.02945908475976645	0.021848102228056044
"2013-02-28"	33.3752939365868	2.93242114	0.030586393147511187	0.02226585242587409
"2013-03-01"	34.6062570341204	2.99916694	0.030739684596863825	0.022346648146474152
"2013-03-02"	34.143515924021	2.94238341	0.031049529072464475	0.022349766438840363
"2013-03-03"	34.451740484512	2.95351788	0.030852028647191516	0.022303496980205107
"2013-03-04"	36.3762652507306	3.07990408	0.029562185396963186	0.022206382268442848
"2013-03-05"	40.6729539902747	3.34059331	0.03363478978692049	0.023542592457744385
"2013-03-06"	43.2849961852133	3.41073072	0.03390856729861186	0.023870784560944765
"2013-03-07"	41.9474407158387	3.24461202	0.03536001865538752	0.02403432003533749
"2013-03-08"	43.902928914962	3.35334641	0.03558490058400594	0.024197874265707364
"2013-03-09"	46.8885866123086	3.50857536	0.03625335695426095	0.024582199156825666
"2013-03-10"	46.0660384590181	3.41442475	0.0370665134029562	0.024653927148806206
"2013-03-11"	48.275074577218	3.52669627	0.037181789281000764	0.024823173231045024
"2013-03-12"	44.4135452582116	3.21775227	0.04193543896438242	0.025741302867558366
"2013-03-13"	47.0161908515809	3.35448171	0.04245286807570584	0.025948700061189017
"2013-03-14"	46.9255625535453	3.31080577	0.04267142977580088	0.025950537600301964
"2013-03-15"	46.9025172478223	3.27320999	0.04237002270830527	0.025952996151676535
"2013-03-16"	47.1570156995909	3.26643484	0.039633263777401104	0.025949861996537003
"2013-03-17"	47.3334997837522	3.25507816	0.03950694157243519	0.025901642425999245
"2013-03-18"	51.3654363912578	3.46957223	0.04107515962088258	0.026471187480511235
"2013-03-19"	59.4986011114249	3.86035942	0.046457025056841496	0.028391931091962405
"2013-03-20"	63.6874854981899	4.00566845	0.04678320967473666	0.028720473753819222
"2013-03-21"	70.9175250053215	4.23461019	0.047751542935096015	0.029606542222176062
"2013-03-22"	69.8460845417884	4.05568242	0.048366298418353	0.029647603717985124
"2013-03-23"	64.3831163705435	3.70672564	0.05215019403466354	0.030399351636021064
"2013-03-24"	71.6904242064758	4.02556381	0.05423697455169057	0.031267011357983425
"2013-03-25"	74.3140892495617	4.02378239	0.05339767180370657	0.0313273247992328
"2013-03-26"	78.6141974320088	4.15075356	0.0533303067593543	0.03150707144567683
"2013-03-27"	88.8520799138223	4.49610198	0.05569420642216112	0.03259369947969701
"2013-03-28"	87.6731739608416	4.28052357	0.05639292090800364	0.03263714036946342
"2013-03-29"	90.29569935827	4.30087359	0.05608383750214273	0.03265416639733007
"2013-03-30"	92.1899599883109	4.24924608	0.05583763044781007	0.03265129629197932
"2013-03-31"	93.8992384231444	4.26532297	0.055906755878025446	0.032614152349938474
"2013-04-01"	103.580346911163	4.45266486	0.0564000606971828	0.03325341810008353
"2013-04-02"	116.679944241173	4.75336825	0.058072240582709295	0.034175063705505736
"2013-04-03"	131.384809378154	4.85046378	0.05975895434689517	0.035047140431768216
"2013-04-04"	133.007120475745	4.73920513	0.0585535849343758	0.034962316132455096
"2013-04-05"	142.626065488019	4.71276367	0.05867138260154584	0.03487564164438034
"2013-04-06"	143.081822964933	4.6145611	0.057554720413228865	0.034831530260081976
"2013-04-07"	162.852214576856	5.04960835	0.05978253366129379	0.03587699130886762
"2013-04-08"	186.351161848042	5.33290242	0.06194985908989315	0.03697401817674784
"2013-04-09"	230.682996695207	5.64074143	0.06784534180458604	0.03978935816173386
"2013-04-10"	161.192889661017	3.7993504	0.10134021212663803	0.04860080352950129
"2013-04-11"	82.9015850379895	2.09881888	0.16278842491333675	0.0701724020045311
"2013-04-12"	111.476373194039	2.84072926	0.17030485589829963	0.0732766287050994
"2013-04-13"	97.6090718702513	2.50198944	0.17277804023455012	0.07406972492142935
"2013-04-14"	88.8614913997663	2.29456796	0.17407889176961888	0.07447672620443826
"2013-04-15"	80.8746931659848	2.11528578	0.17533736046079315	0.07488891862127779
"2013-04-16"	68.2831387270602	1.81094891	0.1786349676681513	0.07607655439532061
"2013-04-17"	92.8640369135009	2.42321708	0.1862560040554624	0.07922506856300464
"2013-04-18"	108.628345092344	2.78425484	0.18649553339927424	0.07995107737332867
"2013-04-19"	119.012283239042	3.00006559	0.18675000127264568	0.08015819069706341
"2013-04-20"	128.208288893045	3.18525555	0.1863174576183841	0.08028795198909947
"2013-04-21"	118.483243756283	2.91485166	0.18709030415486846	0.08057281897943837
"2013-04-22"	126.31427175979	3.07341776	0.18631772761824955	0.08064979491030311
"2013-04-23"	142.127218053185	3.38292483	0.18649177886290907	0.08072904455801153
"2013-04-24"	154.1332778045	3.50996743	0.18678337440645926	0.0806898189886972
"2013-04-25"	141.008659278492	3.16156158	0.1878067390122066	0.08105183590708841
"2013-04-26"	137.209600419638	3.0583438	0.18696429771752637	0.08110842350718356
"2013-04-27"	128.226669605202	2.83739563	0.1875059676830674	0.08132227181483156
"2013-04-28"	134.62356956166	2.9627086	0.18759809443518385	0.08136193256982784
"2013-04-29"	143.810378192577	3.11966325	0.18784181377128528	0.0814495036184378
"2013-04-30"	139.129647545295	3.00006777	0.1880431391553424	0.0813893226035621
"2013-05-01"	116.113801040327	2.52047369	0.19057422743829708	0.08266358858373966
"2013-05-02"	106.340984697253	2.32100761	0.19000305635732861	0.08300733691562288
"2013-05-03"	96.3168402741087	2.10886798	0.18934743058130812	0.08342444015910973
"2013-05-04"	112.497636369082	2.45598818	0.19172210913166607	0.0840928271561968
"2013-05-05"	116.488715827002	2.53233335	0.1913538521661169	0.08410847931664818
"2013-05-06"	112.118596195207	2.43394807	0.19142912781463903	0.08419489955184048
"2013-05-07"	111.609212873466	2.41884231	0.18966406161454172	0.08419362394952203
"2013-05-08"	113.136061854763	2.44959787	0.1876970155685542	0.08418028009014414
"2013-05-09"	111.974532710696	2.42161822	0.18261746014467356	0.08419585472812047
"2013-05-10"	117.691036883694	2.54554421	0.17172938708333296	0.08423295743799071
"2013-05-11"	115.49977766277	2.486801	0.11934717587988901	0.08426620584428492
"2013-05-12"	114.885675559614	2.46930854	0.10651576352187724	0.08426883640650867
"2013-05-13"	117.404456646113	2.5169175	0.1035140481604742	0.08426207571287288
"2013-05-14"	107.865566569258	2.31657619	0.10322209540387305	0.08457596384230591
"2013-05-15"	108.986852425482	2.33507149	0.10145699139097968	0.08453829818879588
"2013-05-16"	112.917874050263	2.41471463	0.09571134226338615	0.08455323005924356
"2013-05-17"	117.284616014027	2.50090692	0.0786032126016204	0.08456119494208218
"2013-05-18"	118.169876680304	2.50453812	0.07339728832583253	0.084561098551483
"2013-05-19"	117.033880187025	2.47744864	0.07148987274791967	0.08456801431710424
"2013-05-20"	117.818636469901	2.48938747	0.07009586352073521	0.08456578386257067
"2013-05-21"	117.252040911748	2.4741524	0.06861294464533503	0.08453725565815376
"2013-05-22"	118.9781735827	2.50485148	0.06760076537013424	0.0845313477321249
"2013-05-23"	123.726156049094	2.59511089	0.06422580761411568	0.08455431422079306
"2013-05-24"	128.971080654588	2.69072496	0.06279493583635522	0.08458102414649175
"2013-05-25"	128.844915254237	2.65472177	0.060805258772292536	0.08453209930746229
"2013-05-26"	130.158601110462	2.67740913	0.060673400988126486	0.08452474109011264
"2013-05-27"	126.392905902981	2.59424673	0.059630961147635705	0.08458411858444972
"2013-05-28"	125.904595265926	2.57846403	0.05890439887830886	0.08459337766434123
"2013-05-29"	129.564812390415	2.63946924	0.05779641142489122	0.08460045689514048
"2013-05-30"	126.513068381064	2.56977125	0.05765744796132646	0.08463990218601265
"2013-05-31"	127.816488895383	2.58656508	0.046905816795252256	0.0846263988995269
"2013-06-01"	128.791151081239	2.59949225	0.043635133007081814	0.08462732603637106
"2013-06-02"	122.626708942139	2.47023042	0.04030003179741516	0.08469402962979286
"2013-06-03"	122.949187901812	2.47098358	0.029167720025467494	0.08468805664444556
"2013-06-04"	120.189968731736	2.41037014	0.028888725217296702	0.08472833742770158
"2013-06-05"	120.869923845704	2.41605705	0.027926171019141754	0.08472482086414056
"2013-06-06"	119.053975669784	2.36554851	0.028084835862682272	0.08474574568664767
"2013-06-07"	110.1977314436	2.19162685	0.0315029607400926	0.0849897577352065
"2013-06-08"	109.178545341321	2.17144932	0.03149289325309037	0.08500417879264023
"2013-06-09"	99.9036034482759	1.98865953	0.03388169316966235	0.08533279132438215
"2013-06-10"	104.357566627703	2.07770045	0.034934564252028	0.08536547148728793
"2013-06-11"	107.507520455874	2.13557988	0.03545000101696881	0.085375703171979
"2013-06-12"	106.378116306254	2.11326913	0.035188261520396995	0.08537464716770797
"2013-06-13"	101.323897720631	2.01619261	0.03284799699894018	0.08548343018881069
"2013-06-14"	99.2132443015781	1.97525553	0.0329383647723459	0.08549540260881507
"2013-06-15"	99.8750374050263	1.98785838	0.0321868911635459	0.08549126286308348
"2013-06-16"	99.0383512565751	1.97078129	0.031196847609527647	0.08549665482184658
"2013-06-17"	100.126305084746	1.99247389	0.03125251895362388	0.08549416026101973
"2013-06-18"	104.289176382233	2.07413684	0.03235734159495189	0.08552002537405916
"2013-06-19"	104.417150789012	2.07549068	0.032311435079424376	0.08550784142508162
"2013-06-20"	104.323499707773	2.07320647	0.032316043476368926	0.08550843779894109
"2013-06-21"	101.416857393337	2.01650897	0.03241710787953573	0.08554722101768077
"2013-06-22"	100.039508474576	1.9886398	0.03133568527717928	0.08556713658548548
"2013-06-23"	100.314744593805	1.99397986	0.030034644821733247	0.08556137044542522
"2013-06-24"	99.0456832261835	1.96797679	0.030011472945562032	0.08557931830117424
"2013-06-25"	97.8327887200468	1.94416036	0.02980286644125787	0.08558963865282564
"2013-06-26"	98.6517007597896	1.95910003	0.02973199356224396	0.08558833965943921
"2013-06-27"	96.8039495990649	1.92349796	0.02978215392868207	0.0856080405269221
"2013-06-28"	89.4245067212157	1.78128607	0.03157285638317562	0.08587127570866133
"2013-06-29"	88.7972910578609	1.76821188	0.031511202030759834	0.08588096567276694
"2013-06-30"	89.4809076563413	1.78301213	0.03145239795576142	0.08585847094554606
"2013-07-01"	82.8675701344243	1.65189371	0.03336472122604495	0.08609871617707131
"2013-07-02"	87.8164666861484	1.74762367	0.03523657730539037	0.08617227164122213
"2013-07-03"	77.6913308007014	1.55181119	0.040556564086673415	0.0867395433948373
"2013-07-04"	79.1348708357686	1.58276019	0.04099015665193148	0.08673919709083334
"2013-07-05"	67.4476238527177	1.36137275	0.04867509023828413	0.08765502286159449
"2013-07-06"	66.3416808883694	1.34844416	0.048671499576971256	0.08767478038872427
"2013-07-07"	72.1095223728814	1.46501861	0.05088063215132349	0.0878490254735512
"2013-07-08"	73.9885537697253	1.50296907	0.0513946369250712	0.08785637897257248
"2013-07-09"	74.8919108708358	1.52222014	0.049530391452857044	0.08785179668683162
"2013-07-10"	85.0136791350088	1.71733658	0.05467100135555467	0.08828705051954273
"2013-07-11"	87.4975493863238	1.76516035	0.054649605211611295	0.08829441981721907
"2013-07-12"	90.0466987142022	1.81083744	0.05502721512004278	0.08829912033824582
"2013-07-13"	91.5925978959673	1.83583015	0.05455721953005562	0.08830053493268078
"2013-07-14"	89.892269275862	1.80117415	0.05453300147514899	0.08832360279033881
"2013-07-15"	93.7961525423729	1.87663807	0.05514797446128445	0.08834746626176632
"2013-07-16"	91.7810356516657	1.83749352	0.05525395157065855	0.08830431577720443
"2013-07-17"	91.0313512565751	1.8238974	0.05520358811578354	0.08831439868910121
"2013-07-18"	84.9617291174752	1.7072557	0.055825967962889335	0.08849960963162418
"2013-07-19"	86.2387945996493	1.7344736	0.055949964404087595	0.08850052352135222
"2013-07-20"	84.9108591466978	1.70903901	0.05596427428854395	0.0884204578936154
"2013-07-21"	85.6643502618352	1.72424963	0.05588499690841184	0.0884058256358363
"2013-07-22"	85.6490286382233	1.72449453	0.05587229955159557	0.08840769921962394
"2013-07-23"	86.977056691993	1.75049177	0.055981657717707814	0.08834254085843501
"2013-07-24"	88.15173056692	1.77287254	0.05605668569921385	0.08832991828718605
"2013-07-25"	90.166092226768	1.81143598	0.05623763173725356	0.08833570325692319
"2013-07-26"	89.9839859731151	1.80661592	0.056199197619105634	0.08833727190347801
"2013-07-27"	88.165275862069	1.76941732	0.056214558729418156	0.0883086026111164
"2013-07-28"	92.7458421975453	1.85884089	0.05513843007773658	0.08833787501575449
"2013-07-29"	93.2986972530684	1.869772	0.055122355616349115	0.08833787443391154
"2013-07-30"	96.659552893045	1.93317595	0.055458064689544256	0.08833234880909799
"2013-07-31"	98.0244199298656	1.95512089	0.05341817118118049	0.08832869778452253
"2013-08-01"	96.5680178258329	1.92448734	0.05260479356530527	0.08827038463097865
"2013-08-02"	96.0745306838106	1.90836477	0.047002076150576444	0.08823024020035324
"2013-08-03"	95.5067095265926	1.88398021	0.04700980015134369	0.0882294638216957
"2013-08-04"	96.3654821741672	1.89918712	0.035020334509739175	0.08822933038748337
"2013-08-05"	97.5271338398598	1.91794773	0.034606729082934946	0.08821976759940633
"2013-08-06"	97.6712066043249	1.91969225	0.031982318503627746	0.08818549074020034
"2013-08-07"	97.0542068965517	1.90613164	0.03197838067132456	0.08817725880190071
"2013-08-08"	94.2572717708942	1.85073304	0.032724114973535036	0.08818669047563311
"2013-08-09"	92.4727767387493	1.81530455	0.024124740967355243	0.08820926182738906
"2013-08-10"	93.293552893045	1.83035886	0.023653721769035567	0.08819995369542118
"2013-08-11"	94.271312390415	1.84834368	0.023175878261292727	0.08819560641122871
"2013-08-12"	95.4464707773232	1.87013093	0.023084323534428148	0.08818230724928688
"2013-08-13"	97.7590750847458	1.90506811	0.02311718503023227	0.08790778636918803
"2013-08-14"	99.1212875511397	1.92870802	0.021983474901161204	0.08790521073572892
"2013-08-15"	98.1063331385155	1.90518517	0.021657810044854984	0.08791485359841479
"2013-08-16"	98.2909602571596	1.90684121	0.02156853172165162	0.08789952975701801
"2013-08-17"	99.6305043834015	1.92994937	0.01688026580190159	0.0878991592679644
